STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
41,Oregon,410040,0,0,2,2,0,3,3,67,WASHINGTON (67),0,NOT APPLICABLE,2,February,3,3,6,Friday,2023,12,12:00pm-12:59pm,3,3,US-26 ODOT 47,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,404,404,45.73555833,45.73555833,-123.25806944,-123.25806944,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,2,Rain,0,No,0000000,Not Applicable,11,11:00am-11:59am,57,57,12,12:00pm-12:59pm,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
41,Oregon,410041,0,0,1,1,0,2,2,29,JACKSON (29),0,NOT APPLICABLE,2,February,3,3,6,Friday,2023,17,5:00pm-5:59pm,34,34,SR-238 ODOT 272,,3,State Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,318,318,42.30820833,42.30820833,-122.989725,-122.989725,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,5,Dusk,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,34,34,17,5:00pm-5:59pm,38,38,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410042,0,0,1,1,0,1,1,47,MARION (47),0,NOT APPLICABLE,2,February,4,4,7,Saturday,2023,19,7:00pm-7:59pm,24,24,SR-99E ODOT 81,,3,State Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,427,427,45.02771944,45.02771944,-122.97241667,-122.97241667,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,24,24,19,7:00pm-7:59pm,29,29,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410043,0,0,1,1,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,2,February,4,4,7,Saturday,2023,17,5:00pm-5:59pm,40,40,HUBBARD CREEK RD,,0,Not Signed,1,Rural,6,Minor Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,236,236,43.33525556,43.33525556,-123.59146944,-123.59146944,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,5,Dusk,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,40,40,18,6:00pm-6:59pm,8,8,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410044,0,0,1,1,0,1,1,71,YAMHILL (71),0,NOT APPLICABLE,2,February,7,7,3,Tuesday,2023,10,10:00am-10:59am,20,20,SR-240 ODOT 151,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,42,42,45.32820833,45.32820833,-123.10959167,-123.10959167,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,2,Rain,0,No,0000000,Not Applicable,10,10:00am-10:59am,23,23,10,10:00am-10:59am,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410045,0,0,1,1,0,1,1,43,LINN (43),0,NOT APPLICABLE,2,February,8,8,4,Wednesday,2023,6,6:00am-6:59am,5,5,SR-228 ODOT 212,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,192,192,44.38232222,44.38232222,-122.76635,-122.76635,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,6,6:00am-6:59am,5,5,6,6:00am-6:59am,14,14,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410046,0,0,1,1,0,1,1,9,COLUMBIA (9),0,NOT APPLICABLE,2,February,6,6,2,Monday,2023,13,1:00pm-1:59pm,15,15,SCAPPOOSE VERONIA HWY,,0,Not Signed,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,14,14,45.88739722,45.88739722,-123.12916944,-123.12916944,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410047,1,1,1,1,0,1,1,51,MULTNOMAH (51),880,GRESHAM,2,February,8,8,4,Wednesday,2023,17,5:00pm-5:59pm,49,49,SE STARK ST,,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.51917778,45.51917778,-122.46593056,-122.46593056,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,5,Dusk,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,49,49,17,5:00pm-5:59pm,54,54,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410048,0,0,2,2,0,2,2,47,MARION (47),0,NOT APPLICABLE,2,February,8,8,4,Wednesday,2023,7,7:00am-7:59am,5,5,STAYTON RD SE,,0,Not Signed,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,48,48,44.77899722,44.77899722,-122.85867222,-122.85867222,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,7,7:00am-7:59am,5,5,7,7:00am-7:59am,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410049,0,0,2,2,0,2,2,39,LANE (39),0,NOT APPLICABLE,2,February,8,8,4,Wednesday,2023,9,9:00am-9:59am,3,3,SR-58 ODOT 18,,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,590,590,43.61798611,43.61798611,-122.08096111,-122.08096111,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,9,9:00am-9:59am,3,3,9,9:00am-9:59am,35,35,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410050,0,0,2,2,0,2,2,19,DOUGLAS (19),0,NOT APPLICABLE,2,February,9,9,5,Thursday,2023,10,10:00am-10:59am,14,14,US-101 ODOT 9,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2136,2136,43.68941944,43.68941944,-124.14163611,-124.14163611,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,20,20,10,10:00am-10:59am,40,40,11,11:00am-11:59am,17,17,2
41,Oregon,410051,0,0,2,2,0,2,2,3,BENTON (3),0,NOT APPLICABLE,2,February,10,10,6,Friday,2023,18,6:00pm-6:59pm,40,40,SR-99W ODOT 91,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,884,884,44.49513889,44.49513889,-123.27114722,-123.27114722,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,40,40,18,6:00pm-6:59pm,48,48,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410052,0,0,1,1,0,2,2,39,LANE (39),0,NOT APPLICABLE,2,February,11,11,7,Saturday,2023,18,6:00pm-6:59pm,58,58,ROW RIVER RD,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,127,127,43.73771389,43.73771389,-122.87823056,-122.87823056,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,99,Reported as Unknown,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,17,17,19,7:00pm-7:59pm,17,17,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410053,0,0,1,1,0,1,1,1,BAKER (1),0,NOT APPLICABLE,2,February,13,13,2,Monday,2023,19,7:00pm-7:59pm,30,30,SR-7 ODOT 71,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,439,439,44.682475,44.682475,-117.86176389,-117.86176389,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,4,Snow,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,39,39,19,7:00pm-7:59pm,40,40,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410054,0,0,2,2,0,2,2,71,YAMHILL (71),1260,MCMINNVILLE,2,February,14,14,3,Tuesday,2023,6,6:00am-6:59am,46,46,SR-18 ODOT 39,,3,State Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,484,484,45.20201667,45.20201667,-123.13095556,-123.13095556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,4,Dawn,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,6,6:00am-6:59am,50,50,6,6:00am-6:59am,57,57,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410055,1,1,1,1,0,1,1,17,DESCHUTES (17),190,BEND,2,February,14,14,3,Tuesday,2023,0,0:00am-0:59am,24,24,BOYD ACRES RD,MURRAY RD,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,44.08381389,44.08381389,-121.29555278,-121.29555278,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,26,26,0,0:00am-0:59am,33,33,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410056,1,1,1,1,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,2,February,14,14,3,Tuesday,2023,7,7:00am-7:59am,26,26,NE PACIFIC ST,GATEWAY TC,0,Not Signed,2,Urban,7,Local,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.52947222,45.52947222,-122.56290556,-122.56290556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,7,7:00am-7:59am,26,26,7,7:00am-7:59am,33,33,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410057,0,0,1,1,0,1,1,59,UMATILLA (59),0,NOT APPLICABLE,2,February,15,15,4,Wednesday,2023,21,9:00pm-9:59pm,28,28,I-84,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2163,2163,45.634925,45.634925,-118.67890278,-118.67890278,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,28,28,21,9:00pm-9:59pm,35,35,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410058,0,0,2,2,0,3,3,67,WASHINGTON (67),0,NOT APPLICABLE,2,February,17,17,6,Friday,2023,15,3:00pm-3:59pm,4,4,SR-47 ODOT 102,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,733,733,45.72980833,45.72980833,-123.19891944,-123.19891944,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,5,5,15,3:00pm-3:59pm,20,20,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
41,Oregon,410059,0,0,2,2,0,3,3,51,MULTNOMAH (51),1650,PORTLAND,2,February,18,18,7,Saturday,2023,23,11:00pm-11:59pm,54,54,N MARINE DR,,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.62228056,45.62228056,-122.73041667,-122.73041667,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,54,54,0,0:00am-0:59am,12,12,0,0:00am-0:59am,35,35,1
41,Oregon,410060,1,1,2,2,0,1,1,9,COLUMBIA (9),0,NOT APPLICABLE,2,February,19,19,1,Sunday,2023,18,6:00pm-6:59pm,23,23,US-30 ODOT 92,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,603,603,46.10291667,46.10291667,-123.18036667,-123.18036667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,23,23,18,6:00pm-6:59pm,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410061,2,2,1,1,0,1,1,31,JEFFERSON (31),1270,MADRAS,2,February,6,6,2,Monday,2023,18,6:00pm-6:59pm,15,15,SR-361 ODOT 361,,3,State Highway,2,Urban,5,Major Collector,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,12,12,44.61923056,44.61923056,-121.14193333,-121.14193333,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,16,16,18,6:00pm-6:59pm,20,20,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410062,1,1,1,1,0,1,1,67,WASHINGTON (67),0,NOT APPLICABLE,2,February,17,17,6,Friday,2023,16,4:00pm-4:59pm,28,28,SR-8 NW GALES CREEK RD,,3,State Highway,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.59757778,45.59757778,-123.21923333,-123.21923333,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,28,28,16,4:00pm-4:59pm,40,40,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410063,1,1,1,1,0,1,1,67,WASHINGTON (67),1000,HILLSBORO,2,February,13,13,2,Monday,2023,5,5:00am-5:59am,32,32,NE CORNELL RD,NE STUCKI AVE,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.53473611,45.53473611,-122.877975,-122.877975,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,5,5:00am-5:59am,33,33,5,5:00am-5:59am,38,38,6,6:00am-6:59am,5,5,1
41,Oregon,410064,0,0,2,2,0,3,3,65,WASCO (65),0,NOT APPLICABLE,2,February,21,21,3,Tuesday,2023,9,9:00am-9:59am,35,35,US-97 ODOT 42,US-197 ODOT 042,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,686,686,44.91948611,44.91948611,-120.94532222,-120.94532222,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,38,38,10,10:00am-10:59am,3,3,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410065,1,1,1,1,0,1,1,39,LANE (39),660,EUGENE,2,February,23,23,5,Thursday,2023,20,8:00pm-8:59pm,54,54,SR-99 HWY 99N,,3,State Highway,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,44.07324722,44.07324722,-123.14576667,-123.14576667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,55,55,20,8:00pm-8:59pm,59,59,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410066,0,1,2,1,1,6,5,5,CLACKAMAS (5),0,NOT APPLICABLE,2,February,25,25,7,Saturday,2023,15,3:00pm-3:59pm,35,35,US-26 ODOT 53,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,595,595,45.264325,45.264325,-121.71618333,-121.71618333,45,Working Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,2,Maintenance,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,40,40,15,3:00pm-3:59pm,54,54,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
41,Oregon,410067,0,0,1,1,0,1,1,59,UMATILLA (59),2120,UMATILLA,2,February,26,26,1,Sunday,2023,20,8:00pm-8:59pm,44,44,POWELINE RD,,0,Not Signed,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.91111944,45.91111944,-119.34453056,-119.34453056,17,Boulder,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,44,44,20,8:00pm-8:59pm,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410068,1,1,1,1,0,1,1,51,MULTNOMAH (51),880,GRESHAM,2,February,20,20,2,Monday,2023,14,2:00pm-2:59pm,42,42,E BURNSIDE RD,,0,Not Signed,2,Urban,7,Local,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.52223889,45.52223889,-122.48943889,-122.48943889,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,45,45,14,2:00pm-2:59pm,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410069,0,0,1,1,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,2,February,23,23,5,Thursday,2023,7,7:00am-7:59am,48,48,BROCKWAY RD,,0,Not Signed,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,1,1,43.09773889,43.09773889,-123.42998611,-123.42998611,23,Bridge Rail (Includes parapet),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,4,Snow,0,No,0000000,Not Applicable,7,7:00am-7:59am,53,53,8,8:00am-8:59am,3,3,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410071,0,0,2,2,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,2,February,24,24,6,Friday,2023,20,8:00pm-8:59pm,35,35,NE MARINE DR,,0,Not Signed,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.59246667,45.59246667,-122.58329167,-122.58329167,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410072,0,0,2,2,0,4,4,3,BENTON (3),0,NOT APPLICABLE,2,February,25,25,7,Saturday,2023,9,9:00am-9:59am,40,40,SR-99W ODOT 91,DAWSON RD,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,976,976,44.36302222,44.36302222,-123.29160556,-123.29160556,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,43,43,9,9:00am-9:59am,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410075,0,0,1,1,0,1,1,33,JOSEPHINE (33),0,NOT APPLICABLE,1,January,28,28,7,Saturday,2023,20,8:00pm-8:59pm,40,40,SR-238 ODOT 272,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,80,80,42.34212222,42.34212222,-123.31265278,-123.31265278,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,45,45,20,8:00pm-8:59pm,54,54,21,9:00pm-9:59pm,57,57,1
41,Oregon,410076,0,0,3,3,0,6,6,43,LINN (43),0,NOT APPLICABLE,2,February,7,7,3,Tuesday,2023,13,1:00pm-1:59pm,45,45,SR-22 ODOT 162,,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,708,708,44.56754444,44.56754444,-122.00055556,-122.00055556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,99,Unknown,13,1:00pm-1:59pm,50,50,15,3:00pm-3:59pm,59,59,1
41,Oregon,410077,0,0,1,1,0,2,2,31,JEFFERSON (31),0,NOT APPLICABLE,3,March,3,3,6,Friday,2023,2,2:00am-2:59am,54,54,US-26 ODOT 53,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,1053,1053,44.76042778,44.76042778,-121.2274,-121.2274,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,10,10,3,3:00am-3:59am,41,41,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410078,0,0,1,1,0,1,1,51,MULTNOMAH (51),0,NOT APPLICABLE,3,March,4,4,7,Saturday,2023,7,7:00am-7:59am,15,15,I-84,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,230,230,45.54168333,45.54168333,-122.28178056,-122.28178056,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,3,Sleet or Hail,0,No,0000000,Not Applicable,7,7:00am-7:59am,15,15,7,7:00am-7:59am,24,24,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410079,0,0,1,1,0,2,2,47,MARION (47),0,NOT APPLICABLE,3,March,3,3,6,Friday,2023,3,3:00am-3:59am,0,0,LANCASTER DR NE,,0,Not Signed,2,Urban,3,Other Principal Arterial,2,County Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,17,17,44.93754444,44.93754444,-122.98282778,-122.98282778,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,3,3:00am-3:59am,16,16,3,3:00am-3:59am,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
