STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
41,Oregon,410036,1,1,0,0,0,4,4,41,LINCOLN (41),0,NOT APPLICABLE,21,21,5,May,2020,5,Thursday,8,8:00am-8:59am,7,7,0,This section IS NOT on the NHS,3,State Highway,SR-180 ODOT 180,,1,Rural,5,Major Collector,1,State Highway Agency,2,2,44.63761944,44.63761944,-123.77166111,-123.77166111,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,8,8:00am-8:59am,8,8,8,8:00am-8:59am,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,3,0
41,Oregon,410037,1,1,0,1,1,1,1,5,CLACKAMAS (5),800,GLADSTONE,21,21,5,May,2020,5,Thursday,22,10:00pm-10:59pm,1,1,1,This section IS ON the NHS,3,State Highway,SR- 99E ODOT 81,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,109,109,45.37713333,45.37713333,-122.60227778,-122.60227778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,1,1,22,10:00pm-10:59pm,5,5,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410038,2,2,0,0,0,4,4,43,LINN (43),0,NOT APPLICABLE,23,23,5,May,2020,7,Saturday,0,0:00am-0:59am,17,17,0,This section IS NOT on the NHS,3,State Highway,SR-228 ODOT 212,,1,Rural,4,Minor Arterial,1,State Highway Agency,105,105,44.37264444,44.37264444,-122.90028889,-122.90028889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,2,1
41,Oregon,410039,2,2,0,0,0,2,2,43,LINN (43),0,NOT APPLICABLE,24,24,5,May,2020,1,Sunday,1,1:00am-1:59am,29,29,1,This section IS ON the NHS,3,State Highway,SR-22E ODOT 162,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,645,645,44.64015556,44.64015556,-121.94358056,-121.94358056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,29,29,1,1:00am-1:59am,54,54,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410040,1,1,0,0,0,1,1,53,POLK (53),0,NOT APPLICABLE,18,18,4,April,2020,7,Saturday,2,2:00am-2:59am,47,47,1,This section IS ON the NHS,3,State Highway,SR-18 ODOT 39,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,154,154,45.07162778,45.07162778,-123.71388056,-123.71388056,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,2,2:00am-2:59am,47,47,3,3:00am-3:59am,7,7,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410041,1,1,0,0,0,1,1,41,LINCOLN (41),0,NOT APPLICABLE,27,27,4,April,2020,2,Monday,13,1:00pm-1:59pm,27,27,0,This section IS NOT on the NHS,3,State Highway,SR-34 ODOT 27,,1,Rural,4,Minor Arterial,1,State Highway Agency,111,111,44.40725278,44.40725278,-123.88931667,-123.88931667,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,2,Rain,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,26,26,13,1:00pm-1:59pm,41,41,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410042,1,1,0,1,1,1,1,39,LANE (39),0,NOT APPLICABLE,30,30,4,April,2020,5,Thursday,19,7:00pm-7:59pm,18,18,0,This section IS NOT on the NHS,4,County Road,CR-ROYAL AVE,,1,Rural,6,Minor Collector,2,County Highway Agency,43,43,44.07042778,44.07042778,-123.23029167,-123.23029167,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,17,17,19,7:00pm-7:59pm,24,24,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410043,2,2,0,0,0,2,2,23,GRANT (23),0,NOT APPLICABLE,2,2,5,May,2020,7,Saturday,16,4:00pm-4:59pm,23,23,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 5,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1504,1504,44.41435556,44.41435556,-119.18348333,-119.18348333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,24,24,16,4:00pm-4:59pm,44,44,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410044,2,2,0,1,1,2,2,29,JACKSON (29),1310,MEDFORD,4,4,5,May,2020,2,Monday,0,0:00am-0:59am,21,21,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,294,294,42.33621111,42.33621111,-122.87201111,-122.87201111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,21,21,0,0:00am-0:59am,28,28,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410045,3,3,0,0,0,4,4,55,SHERMAN (55),0,NOT APPLICABLE,7,7,5,May,2020,5,Thursday,19,7:00pm-7:59pm,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 4,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,466,466,45.11103333,45.11103333,-120.68673056,-120.68673056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,10,10,19,7:00pm-7:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410046,1,1,0,0,0,1,1,35,KLAMATH (35),0,NOT APPLICABLE,9,9,5,May,2020,7,Saturday,23,11:00pm-11:59pm,18,18,0,This section IS NOT on the NHS,3,State Highway,SR-66 ODOT 21,,2,Urban,4,Minor Arterial,1,State Highway Agency,579,579,42.18763333,42.18763333,-121.81928056,-121.81928056,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,20,20,11,11:00am-11:59am,28,28,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410047,1,1,0,0,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,27,27,5,May,2020,4,Wednesday,15,3:00pm-3:59pm,50,50,0,This section IS NOT on the NHS,3,State Highway,SR-138E ODOT 138,,1,Rural,4,Minor Arterial,1,State Highway Agency,543,543,43.29950833,43.29950833,-122.493125,-122.493125,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410048,2,2,0,0,0,3,3,57,TILLAMOOK (57),0,NOT APPLICABLE,30,30,5,May,2020,7,Saturday,13,1:00pm-1:59pm,33,33,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,902,902,45.17895278,45.17895278,-123.92326944,-123.92326944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,34,34,13,1:00pm-1:59pm,48,48,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410049,2,2,0,0,0,3,3,53,POLK (53),0,NOT APPLICABLE,4,4,6,June,2020,5,Thursday,1,1:00am-1:59am,28,28,1,This section IS ON the NHS,3,State Highway,SR-22W ODOT 30,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,204,204,44.93278889,44.93278889,-123.14953333,-123.14953333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,29,29,1,1:00am-1:59am,35,35,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410050,1,1,0,0,0,1,1,43,LINN (43),20,ALBANY,6,6,6,June,2020,7,Saturday,17,5:00pm-5:59pm,40,40,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,2336,2336,44.63613889,44.63613889,-123.06249167,-123.06249167,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,40,40,17,5:00pm-5:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410051,1,1,0,0,0,2,2,41,LINCOLN (41),0,NOT APPLICABLE,13,13,5,May,2020,4,Wednesday,15,3:00pm-3:59pm,12,12,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 33,CR-ELK CITY RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,156,156,44.66441944,44.66441944,-123.84899722,-123.84899722,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,4,On Roadside,1,Daylight,2,Rain,0,No,0000000,Not Applicable,3,3:00am-3:59am,14,14,3,3:00am-3:59am,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410052,1,1,0,1,1,1,1,43,LINN (43),2030,SWEET HOME,5,5,6,June,2020,6,Friday,10,10:00am-10:59am,4,4,0,This section IS NOT on the NHS,6,Local Street - Municipality,HAWTHORNE ST,12TH AVE,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,44.39363333,44.39363333,-122.72915,-122.72915,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,10,10:00am-10:59am,4,4,10,10:00am-10:59am,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410053,2,2,0,0,0,2,2,47,MARION (47),0,NOT APPLICABLE,9,9,6,June,2020,3,Tuesday,17,5:00pm-5:59pm,7,7,0,This section IS NOT on the NHS,3,State Highway,SR-99E ODOT 81,,1,Rural,4,Minor Arterial,1,State Highway Agency,357,357,45.10830556,45.10830556,-122.88400833,-122.88400833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,7,7,17,5:00pm-5:59pm,18,18,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410054,2,2,0,0,0,3,3,17,DESCHUTES (17),0,NOT APPLICABLE,10,10,6,June,2020,4,Wednesday,4,4:00am-4:59am,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 7,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,528,528,43.75682778,43.75682778,-120.42673611,-120.42673611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,4,4:00am-4:59am,15,15,5,5:00am-5:59am,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,2,0
41,Oregon,410055,1,1,0,0,0,1,1,11,COOS (11),0,NOT APPLICABLE,14,14,5,May,2020,5,Thursday,18,6:00pm-6:59pm,18,18,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2521,2521,43.20576944,43.20576944,-124.30642778,-124.30642778,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,18,18,18,6:00pm-6:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410056,2,2,0,0,0,2,2,41,LINCOLN (41),0,NOT APPLICABLE,18,18,5,May,2020,2,Monday,10,10:00am-10:59am,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 33,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,100,100,44.67680833,44.67680833,-123.88168056,-123.88168056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,10,10:00am-10:59am,49,49,11,11:00am-11:59am,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410057,2,2,0,0,0,2,2,43,LINN (43),0,NOT APPLICABLE,19,19,5,May,2020,3,Tuesday,16,4:00pm-4:59pm,15,15,0,This section IS NOT on the NHS,3,State Highway,SR-99 ODOT 81,,1,Rural,4,Minor Arterial,1,State Highway Agency,260,260,44.29619722,44.29619722,-123.145875,-123.145875,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,22,22,16,4:00pm-4:59pm,38,38,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410058,2,2,0,0,0,3,3,19,DOUGLAS (19),0,NOT APPLICABLE,13,13,6,June,2020,7,Saturday,19,7:00pm-7:59pm,21,21,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2075,2075,43.75354167,43.75354167,-124.12635278,-124.12635278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,22,22,19,7:00pm-7:59pm,29,29,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410059,2,2,0,0,0,7,7,17,DESCHUTES (17),0,NOT APPLICABLE,14,14,6,June,2020,1,Sunday,14,2:00pm-2:59pm,42,42,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 7,POWELL BUTTE HWY,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,47,47,44.05789167,44.05789167,-121.21935833,-121.21935833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,50,50,14,2:00pm-2:59pm,54,54,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410060,1,1,0,0,0,2,2,67,WASHINGTON (67),0,NOT APPLICABLE,20,20,6,June,2020,7,Saturday,23,11:00pm-11:59pm,23,23,0,This section IS NOT on the NHS,3,State Highway,SR-219 ODOT 140,,1,Rural,4,Minor Arterial,1,State Highway Agency,58,58,45.43929167,45.43929167,-122.97975556,-122.97975556,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410061,1,1,0,0,0,1,1,35,KLAMATH (35),0,NOT APPLICABLE,22,22,6,June,2020,2,Monday,18,6:00pm-6:59pm,9,9,1,This section IS ON the NHS,3,State Highway,SR-140 ODOT 20,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,121,121,42.19352778,42.19352778,-121.59575833,-121.59575833,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,12,12,18,6:00pm-6:59pm,19,19,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410062,2,2,0,0,0,3,3,59,UMATILLA (59),0,NOT APPLICABLE,1,1,1,January,2020,4,Wednesday,15,3:00pm-3:59pm,45,45,0,This section IS NOT on the NHS,3,State Highway,SR-207 ODOT 320,,1,Rural,4,Minor Arterial,1,State Highway Agency,215,215,45.647575,45.647575,-119.40666667,-119.40666667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410063,1,1,0,1,1,1,1,43,LINN (43),20,ALBANY,1,1,1,January,2020,4,Wednesday,18,6:00pm-6:59pm,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 16,WAVERLY ST SE,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,,44.63212778,44.63212778,-123.07322778,-123.07322778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,23,23,18,6:00pm-6:59pm,28,28,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410064,1,1,0,0,0,1,1,43,LINN (43),0,NOT APPLICABLE,7,7,1,January,2020,3,Tuesday,22,10:00pm-10:59pm,21,21,0,This section IS NOT on the NHS,4,County Road,CR-QUEEN AVE,,2,Urban,5,Major Collector,2,County Highway Agency,21,21,44.62002778,44.62002778,-123.12830556,-123.12830556,0,No Special Jurisdiction,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,21,21,22,10:00pm-10:59pm,29,29,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410065,1,1,0,1,1,1,1,51,MULTNOMAH (51),1650,PORTLAND,9,9,1,January,2020,5,Thursday,1,1:00am-1:59am,33,33,1,This section IS ON the NHS,1,Interstate,I-84,,2,Urban,1,Interstate,1,State Highway Agency,54,54,45.53131944,45.53131944,-122.57084722,-122.57084722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410066,1,1,0,0,0,1,1,17,DESCHUTES (17),0,NOT APPLICABLE,10,10,1,January,2020,6,Friday,19,7:00pm-7:59pm,13,13,0,This section IS NOT on the NHS,4,County Road,CR-TUMALO RESERVOIR RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,,44.13822222,44.13822222,-121.38411111,-121.38411111,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,4,Snow,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,14,14,19,7:00pm-7:59pm,33,33,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410067,1,1,0,0,0,1,1,57,TILLAMOOK (57),0,NOT APPLICABLE,12,12,1,January,2020,1,Sunday,15,3:00pm-3:59pm,39,39,0,This section IS NOT on the NHS,4,County Road,CR-WHISKEY CREEK RD,,1,Rural,5,Major Collector,2,County Highway Agency,34,34,45.38644444,45.38644444,-123.94493056,-123.94493056,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410068,1,1,0,1,1,1,1,13,CROOK (13),0,NOT APPLICABLE,16,16,1,January,2020,5,Thursday,20,8:00pm-8:59pm,25,25,0,This section IS NOT on the NHS,4,County Road,CR- GEORGE MILLICAN RD,,1,Rural,5,Major Collector,2,County Highway Agency,116,116,44.12021111,44.12021111,-120.91678611,-120.91678611,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,4,Snow,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,25,25,20,8:00pm-8:59pm,42,42,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410069,2,2,0,0,0,3,3,67,WASHINGTON (67),180,BEAVERTON,17,17,1,January,2020,6,Friday,20,8:00pm-8:59pm,11,11,1,This section IS ON the NHS,6,Local Street - Municipality,SW MURRAY BLVD,SW FARMINGTON RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.48589722,45.48589722,-122.82625833,-122.82625833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,11,11,20,8:00pm-8:59pm,15,15,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410070,2,2,0,0,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,18,18,1,January,2020,7,Saturday,16,4:00pm-4:59pm,57,57,0,This section IS NOT on the NHS,6,Local Street - Municipality,NE 65TH AVE,NE SANDY BLVD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.54551667,45.54551667,-122.59631944,-122.59631944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,5,Dusk,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410071,1,1,0,1,1,1,1,47,MARION (47),0,NOT APPLICABLE,18,18,1,January,2020,7,Saturday,22,10:00pm-10:59pm,20,20,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,2714,2714,45.14631111,45.14631111,-122.88526944,-122.88526944,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,20,20,22,10:00pm-10:59pm,34,34,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410072,2,2,0,0,0,3,3,43,LINN (43),0,NOT APPLICABLE,23,23,1,January,2020,5,Thursday,16,4:00pm-4:59pm,12,12,0,This section IS NOT on the NHS,4,County Road,CR-KNOX BUTTE RD NE,CR-SCRAVEL HILL RD NE,2,Urban,4,Minor Arterial,2,County Highway Agency,17,17,44.64656944,44.64656944,-123.02579167,-123.02579167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,12,12,16,4:00pm-4:59pm,18,18,99,Unknown,99,Unknown EMS Hospital Arrival Time,2,0
