STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,FATALS,DRUNK_DR
41,Oregon,410035,2,2,0,0,2,2,0,39,2202,18,18,2,February,2015,4,Wednesday,7,7:00am-7:59am,54,54,0,This section IS NOT on the NHS,4,County Road,CR-WESTFIR-OAKRIDGE RD,,1,Rural,5,Major Collector,2,County Highway Agency,3,3,43.75722778,43.75722778,-122.4851861,-122.48518611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,55,55,8,8:00am-8:59am,10,10,9,9:00am-9:59am,38,38,0,,0,,0,,1,0
41,Oregon,410036,2,2,0,0,2,2,0,19,1780,18,18,2,February,2015,4,Wednesday,10,10:00am-10:59am,8,8,0,This section IS NOT on the NHS,6,Local Street - Municipality,NW STEWART PARKWAY,VAN PELT BLVD,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,43.2387,43.2387,-123.3689194,-123.36891944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,10,10:00am-10:59am,8,8,10,10:00am-10:59am,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410037,1,1,0,0,1,1,0,29,0,18,18,2,February,2015,4,Wednesday,14,2:00pm-2:59pm,40,40,0,This section IS NOT on the NHS,4,County Road,CR-FOOTHILL BLVD,,2,Urban,5,Major Collector,2,County Highway Agency,26,26,42.43284167,42.43284167,-123.1827528,-123.18275278,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,49,49,15,3:00pm-3:59pm,7,7,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410038,1,1,0,0,3,3,0,67,0,20,20,2,February,2015,6,Friday,9,9:00am-9:59am,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 47),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,441,441,45.69774444,45.69774444,-123.2156278,-123.21562778,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,9,9:00am-9:59am,32,32,10,10:00am-10:59am,26,26,10,10:00am-10:59am,49,49,0,,0,,0,,1,0
41,Oregon,410039,2,2,0,0,3,3,0,5,0,20,20,2,February,2015,6,Friday,18,6:00pm-6:59pm,7,7,0,This section IS NOT on the NHS,4,County Road,CR-S REDLAND RD,,1,Rural,4,Minor Arterial,2,County Highway Agency,40,40,45.311175,45.311175,-122.4560222,-122.45602222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,7,7,18,6:00pm-6:59pm,37,37,19,7:00pm-7:59pm,19,19,0,,0,,0,,1,0
41,Oregon,410040,1,1,0,1,2,2,1,67,1000,21,21,2,February,2015,7,Saturday,19,7:00pm-7:59pm,58,58,1,This section IS ON the NHS,3,State Highway,SR-47 (ODOT 29),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,93,93,45.499625,45.499625,-122.9228444,-122.92284444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,58,58,20,8:00pm-8:59pm,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410041,1,1,0,4,1,1,4,39,1960,22,22,2,February,2015,1,Sunday,16,4:00pm-4:59pm,51,51,1,This section IS ON the NHS,3,State Highway,SR-126B,54TH ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,60,60,44.0457,44.0457,-122.9347111,-122.93471111,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,51,51,16,4:00pm-4:59pm,53,53,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,3,0
41,Oregon,410042,1,1,0,1,1,1,1,33,0,24,24,2,February,2015,3,Tuesday,20,8:00pm-8:59pm,12,12,0,This section IS NOT on the NHS,3,State Highway,SR-99 (ODOT 60),,2,Urban,4,Minor Arterial,1,State Highway Agency,30,30,42.42476944,42.42476944,-123.2799917,-123.27999167,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,13,13,20,8:00pm-8:59pm,15,15,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410043,1,1,0,0,1,1,0,67,0,24,24,2,February,2015,3,Tuesday,19,7:00pm-7:59pm,12,12,0,This section IS NOT on the NHS,4,County Road,CR-SW RIVER RD,,1,Rural,4,Minor Arterial,2,County Highway Agency,0,,45.45085833,45.45085833,-122.9464972,-122.94649722,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,12,12,19,7:00pm-7:59pm,24,24,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410044,1,1,0,1,1,1,1,7,1870,25,25,2,February,2015,4,Wednesday,18,6:00pm-6:59pm,49,49,1,This section IS ON the NHS,2,U.S. Highway,US-101 (ODOT 9),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,196,196,46.00975,46.00975,-123.9131944,-123.91319444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,49,49,18,6:00pm-6:59pm,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410045,2,2,0,0,2,2,0,51,1650,25,25,2,February,2015,4,Wednesday,16,4:00pm-4:59pm,35,35,1,This section IS ON the NHS,6,Local Street - Municipality,NE COLUMBIA BLVD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.57351111,45.57351111,-122.6297889,-122.62978889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,36,36,16,4:00pm-4:59pm,39,39,17,5:00pm-5:59pm,11,11,0,,0,,0,,1,1
41,Oregon,410046,1,1,0,0,1,1,0,35,330,25,25,2,February,2015,4,Wednesday,13,1:00pm-1:59pm,1,1,0,This section IS NOT on the NHS,6,Local Street - Municipality,FIRST AVE,PINERIDGE RD,1,Rural,5,Major Collector,4,City or Municipal Highway Agency,0,,42.58188611,42.58188611,-121.8594278,-121.85942778,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410047,3,3,0,0,5,5,0,39,0,26,26,2,February,2015,5,Thursday,18,6:00pm-6:59pm,15,15,1,This section IS ON the NHS,3,State Highway,SR-58 (ODOT 18),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,50,50,43.96291389,43.96291389,-122.9216528,-122.92165278,0,No Special Jurisdiction,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",11,Other,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,15,15,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,,0,,1,1
41,Oregon,410048,2,2,0,0,2,2,0,67,0,27,27,2,February,2015,6,Friday,13,1:00pm-1:59pm,19,19,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,2867,2867,45.33756667,45.33756667,-122.7695417,-122.76954167,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,19,19,13,1:00pm-1:59pm,22,22,13,1:00pm-1:59pm,52,52,0,,0,,0,,1,1
41,Oregon,410049,1,1,0,1,4,4,1,67,1000,1,1,3,March,2015,1,Sunday,1,1:00am-1:59am,28,28,1,This section IS ON the NHS,3,State Highway,SR-8 (ODOT 29),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,83,83,45.49743333,45.49743333,-122.9017611,-122.90176111,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,6,Dark - Unknown Lighting,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410050,1,1,0,0,3,3,0,33,860,1,1,3,March,2015,1,Sunday,22,10:00pm-10:59pm,42,42,0,This section IS NOT on the NHS,6,Local Street - Municipality,NE 9TH ST,,2,Urban,7,Local,4,City or Municipal Highway Agency,0,,42.45343611,42.45343611,-123.3176222,-123.31762222,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,43,43,22,10:00pm-10:59pm,47,47,23,11:00pm-11:59pm,19,19,0,,0,,0,,1,0
41,Oregon,410051,2,2,0,1,4,4,1,19,1780,7,7,3,March,2015,7,Saturday,23,11:00pm-11:59pm,6,6,1,This section IS ON the NHS,3,State Highway,SR-138 (ODOT 138),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,24,24,43.21328056,43.21328056,-123.3037278,-123.30372778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,14,14,23,11:00pm-11:59pm,18,18,23,11:00pm-11:59pm,51,51,0,,0,,0,,1,0
41,Oregon,410052,1,1,0,0,1,1,0,13,0,7,7,3,March,2015,7,Saturday,16,4:00pm-4:59pm,45,45,0,This section IS NOT on the NHS,4,County Road,CR-PAULINA-SUPPLEE HWY,,1,Rural,5,Major Collector,2,County Highway Agency,668,668,44.069425,44.069425,-119.7979167,-119.79791667,0,No Special Jurisdiction,17,Boulder,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,45,45,17,5:00pm-5:59pm,25,25,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410053,5,5,0,0,12,12,0,51,1650,7,7,3,March,2015,7,Saturday,15,3:00pm-3:59pm,28,28,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,3069,3069,45.59220556,45.59220556,-122.682725,-122.682725,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,29,29,15,3:00pm-3:59pm,40,40,16,4:00pm-4:59pm,4,4,0,,0,,0,,1,0
41,Oregon,410054,1,1,0,1,1,1,1,51,1650,11,11,3,March,2015,4,Wednesday,10,10:00am-10:59am,2,2,0,This section IS NOT on the NHS,6,Local Street - Municipality,NW NAITO PARKWAY,NW COUCH ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.52388056,45.52388056,-122.6702778,-122.67027778,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,2,Rain,10,Cloudy,2,Rain,0,No,0000000,Not Applicable,10,10:00am-10:59am,3,3,10,10:00am-10:59am,9,9,10,10:00am-10:59am,22,22,0,,0,,0,,1,0
41,Oregon,410055,1,1,0,1,1,1,1,33,0,13,13,1,January,2015,3,Tuesday,19,7:00pm-7:59pm,2,2,0,This section IS NOT on the NHS,4,County Road,CR-OLD STATE HWY 99S,,1,Rural,5,Major Collector,2,County Highway Agency,4,4,42.69519722,42.69519722,-123.3953139,-123.39531389,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,19,7:00pm-7:59pm,4,4,19,7:00pm-7:59pm,19,19,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410056,2,2,0,0,2,2,0,47,0,31,31,1,January,2015,7,Saturday,22,10:00pm-10:59pm,54,54,0,This section IS NOT on the NHS,4,County Road,CR-RIVER RD NE,CR-QUINABY RD NE,1,Rural,4,Minor Arterial,2,County Highway Agency,9,9,45.03521389,45.03521389,-123.0005,-123.0005,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,55,55,23,11:00pm-11:59pm,59,59,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410057,1,1,0,0,1,1,0,19,0,13,13,2,February,2015,6,Friday,15,3:00pm-3:59pm,50,50,1,This section IS ON the NHS,1,Interstate,I-5,,1,Rural,1,Interstate,1,State Highway Agency,806,806,42.74885556,42.74885556,-123.365275,-123.365275,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,54,54,16,4:00pm-4:59pm,4,4,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410058,2,2,0,0,3,3,0,71,0,5,5,3,March,2015,5,Thursday,10,10:00am-10:59am,8,8,1,This section IS ON the NHS,3,State Highway,SR-99 (ODOT 91),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,303,303,45.23598889,45.23598889,-123.073275,-123.073275,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,10,10:00am-10:59am,9,9,10,10:00am-10:59am,17,17,10,10:00am-10:59am,39,39,0,,0,,0,,1,0
41,Oregon,410059,3,3,0,0,3,3,0,67,180,5,5,3,March,2015,5,Thursday,11,11:00am-11:59am,32,32,1,This section IS ON the NHS,6,Local Street - Municipality,SW MURRAY BLVD,SW WEIR RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.44763611,45.44763611,-122.826025,-122.826025,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,32,32,11,11:00am-11:59am,37,37,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410060,1,1,0,1,1,1,1,19,0,5,5,3,March,2015,5,Thursday,23,11:00pm-11:59pm,21,21,1,This section IS ON the NHS,3,State Highway,SR-42 (ODOT 35),STRICKLAND CANYON RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,672,672,43.11133889,43.11133889,-123.5157333,-123.51573333,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,21,21,23,11:00pm-11:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),23,Indication of a Stalled/Disabled Vehicle,0,,0,,1,0
41,Oregon,410061,1,1,0,0,1,1,0,5,0,14,14,3,March,2015,7,Saturday,19,7:00pm-7:59pm,47,47,0,This section IS NOT on the NHS,4,County Road,CR-S WRIGHT RD,,1,Rural,5,Major Collector,2,County Highway Agency,3,3,45.15818056,45.15818056,-122.5316528,-122.53165278,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410062,1,1,0,0,3,3,0,39,0,15,15,3,March,2015,1,Sunday,21,9:00pm-9:59pm,45,45,0,This section IS NOT on the NHS,4,County Road,CR-PENGRA RD,,1,Rural,5,Major Collector,2,County Highway Agency,23,23,43.94052222,43.94052222,-122.8230389,-122.82303889,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,46,46,22,10:00pm-10:59pm,4,4,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,2,1
41,Oregon,410063,1,1,0,1,1,1,1,39,430,17,17,3,March,2015,3,Tuesday,20,8:00pm-8:59pm,48,48,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,1750,1750,43.81113333,43.81113333,-123.039925,-123.039925,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,54,54,21,9:00pm-9:59pm,2,2,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410064,1,1,0,0,1,1,0,39,0,18,18,3,March,2015,4,Wednesday,17,5:00pm-5:59pm,40,40,1,This section IS ON the NHS,3,State Highway,SR-58 (ODOT 18),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,157,157,43.89061944,43.89061944,-122.7327194,-122.73271944,0,No Special Jurisdiction,24,Guardrail Face,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,40,40,17,5:00pm-5:59pm,54,54,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410065,1,1,0,1,1,1,1,35,1170,16,16,1,January,2015,6,Friday,19,7:00pm-7:59pm,22,22,0,This section IS NOT on the NHS,6,Local Street - Municipality,WASHBURN WAY,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,42.19764722,42.19764722,-121.7571361,-121.75713611,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,23,23,19,7:00pm-7:59pm,27,27,19,7:00pm-7:59pm,44,44,0,,0,,0,,1,0
41,Oregon,410066,2,2,0,0,6,6,0,5,1360,25,25,1,January,2015,1,Sunday,15,3:00pm-3:59pm,36,36,1,This section IS ON the NHS,3,State Highway,SR-224 (ODOT 171),SE HARRISON ST,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,5,5,45.446525,45.446525,-122.6322972,-122.63229722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,38,38,15,3:00pm-3:59pm,40,40,16,4:00pm-4:59pm,9,9,0,,0,,0,,1,0
41,Oregon,410067,1,1,0,1,1,1,1,5,0,26,26,1,January,2015,2,Monday,17,5:00pm-5:59pm,40,40,1,This section IS ON the NHS,3,State Highway,SR-99E (ODOT 81),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,71,71,45.42752778,45.42752778,-122.634225,-122.634225,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,17,5:00pm-5:59pm,42,42,17,5:00pm-5:59pm,48,48,18,6:00pm-6:59pm,12,12,0,,0,,0,,1,0
41,Oregon,410068,1,1,0,0,1,1,0,47,1810,19,19,3,March,2015,5,Thursday,21,9:00pm-9:59pm,48,48,0,This section IS NOT on the NHS,6,Local Street - Municipality,FAIRVIEW INDUSTRIAL DR SE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.90175278,44.90175278,-123.0146222,-123.01462222,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,48,48,21,9:00pm-9:59pm,53,53,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410069,1,1,0,0,5,5,0,61,0,19,19,3,March,2015,5,Thursday,19,7:00pm-7:59pm,13,13,1,This section IS ON the NHS,1,Interstate,I-84,,1,Rural,1,Interstate,1,State Highway Agency,2764,2764,45.09583056,45.09583056,-117.9530944,-117.95309444,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,13,13,19,7:00pm-7:59pm,28,28,20,8:00pm-8:59pm,10,10,0,,0,,0,,1,0
41,Oregon,410070,2,2,0,0,3,3,0,33,0,21,21,3,March,2015,7,Saturday,12,12:00pm-12:59pm,52,52,0,This section IS NOT on the NHS,4,County Road,CR-FOOTHILL BLVD,CR-AURORA AVE,2,Urban,5,Major Collector,2,County Highway Agency,4,4,42.43733056,42.43733056,-123.2911,-123.2911,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,52,52,12,12:00pm-12:59pm,58,58,13,1:00pm-1:59pm,25,25,0,,0,,0,,1,0
